geoid7,state_fips,place_fips,name,state_name,population_2025_07_01,geography_type,source_sumlev,source_url
0686300,06,86300,Woodlake city,California,8073,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0686328,06,86328,Woodland city,California,62513,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0686440,06,86440,Woodside town,California,5181,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0686832,06,86832,Yorba Linda city,California,65632,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0686930,06,86930,Yountville city,California,3198,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0686944,06,86944,Yreka city,California,7714,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0686972,06,86972,Yuba City city,California,69485,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0687042,06,87042,Yucaipa city,California,54953,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0687056,06,87056,Yucca Valley town,California,21887,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0800760,08,00760,Aguilar town,Colorado,445,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0800925,08,00925,Akron town,Colorado,1725,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0801090,08,01090,Alamosa city,Colorado,9849,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0801530,08,01530,Alma town,Colorado,312,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0802355,08,02355,Antonito town,Colorado,615,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0803235,08,03235,Arriba town,Colorado,203,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0803455,08,03455,Arvada city,Colorado,122901,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0803620,08,03620,Aspen city,Colorado,6489,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0803950,08,03950,Ault town,Colorado,2667,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0804000,08,04000,Aurora city,Colorado,410053,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0804110,08,04110,Avon town,Colorado,6184,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0804935,08,04935,Basalt town,Colorado,4009,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0805265,08,05265,Bayfield town,Colorado,2974,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0806090,08,06090,Bennett town,Colorado,4224,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0806255,08,06255,Berthoud town,Colorado,14080,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0806530,08,06530,Bethune town,Colorado,190,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0807025,08,07025,Black Hawk city,Colorado,120,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0807190,08,07190,Blanca town,Colorado,320,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0807410,08,07410,Blue River town,Colorado,859,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0807795,08,07795,Boone town,Colorado,305,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0807850,08,07850,Boulder city,Colorado,105689,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0808070,08,08070,Bow Mar town,Colorado,832,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0808345,08,08345,Branson town,Colorado,57,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0808400,08,08400,Breckenridge town,Colorado,5015,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0808675,08,08675,Brighton city,Colorado,45395,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0809115,08,09115,Brookside town,Colorado,235,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0809280,08,09280,Broomfield city,Colorado,79174,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0809555,08,09555,Brush city,Colorado,5337,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0810105,08,10105,Buena Vista town,Colorado,3248,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0810600,08,10600,Burlington city,Colorado,3164,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0811260,08,11260,Calhan town,Colorado,727,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0811645,08,11645,Campo town,Colorado,95,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0811810,08,11810,Cañon City city,Colorado,17030,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0812030,08,12030,Carbonate town,Colorado,0,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0812045,08,12045,Carbondale town,Colorado,6762,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0812387,08,12387,Castle Pines city,Colorado,15583,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0812415,08,12415,Castle Rock town,Colorado,83815,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0812635,08,12635,Cedaredge town,Colorado,2448,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0812815,08,12815,Centennial city,Colorado,108658,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0812855,08,12855,Center town,Colorado,1890,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0812900,08,12900,Central city,Colorado,807,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0813460,08,13460,Cheraw town,Colorado,223,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0813845,08,13845,Cherry Hills Village city,Colorado,6389,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0814175,08,14175,Cheyenne Wells town,Colorado,722,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0814765,08,14765,City of Creede town,Colorado,275,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0815330,08,15330,Coal Creek town,Colorado,361,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0815550,08,15550,Cokedale town,Colorado,123,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0815605,08,15605,Collbran town,Colorado,355,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0816000,08,16000,Colorado Springs city,Colorado,494743,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0816385,08,16385,Columbine Valley town,Colorado,1684,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0816495,08,16495,Commerce City city,Colorado,72345,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0817375,08,17375,Cortez city,Colorado,9126,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0817760,08,17760,Craig city,Colorado,8874,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0817925,08,17925,Crawford town,Colorado,411,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0818310,08,18310,Crested Butte town,Colorado,1693,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0818420,08,18420,Crestone town,Colorado,166,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0818530,08,18530,Cripple Creek city,Colorado,1120,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0818640,08,18640,Crook town,Colorado,125,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0818750,08,18750,Crowley town,Colorado,155,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0819080,08,19080,Dacono city,Colorado,6844,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0819355,08,19355,De Beque town,Colorado,476,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0819630,08,19630,Deer Trail town,Colorado,1755,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0819795,08,19795,Del Norte town,Colorado,1396,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0819850,08,19850,Delta city,Colorado,9802,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0820000,08,20000,Denver city,Colorado,740613,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0820440,08,20440,Dillon town,Colorado,1029,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0820495,08,20495,Dinosaur town,Colorado,242,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0820770,08,20770,Dolores town,Colorado,933,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0821265,08,21265,Dove Creek town,Colorado,664,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0822035,08,22035,Durango city,Colorado,19733,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0822145,08,22145,Eads town,Colorado,642,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0822200,08,22200,Eagle town,Colorado,7280,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0822860,08,22860,Eaton town,Colorado,5848,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0823025,08,23025,Eckley town,Colorado,232,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0823135,08,23135,Edgewater city,Colorado,4870,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0823740,08,23740,Elizabeth town,Colorado,2957,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0824620,08,24620,Empire town,Colorado,317,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0824785,08,24785,Englewood city,Colorado,35305,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0824950,08,24950,Erie town,Colorado,40904,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0825115,08,25115,Estes Park town,Colorado,5780,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0825280,08,25280,Evans city,Colorado,22500,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0825610,08,25610,Fairplay town,Colorado,743,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0826270,08,26270,Federal Heights city,Colorado,14075,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0826600,08,26600,Firestone town,Colorado,20129,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0826765,08,26765,Flagler town,Colorado,584,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0826875,08,26875,Fleming town,Colorado,421,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0827040,08,27040,Florence city,Colorado,3856,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0827425,08,27425,Fort Collins city,Colorado,171500,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0827700,08,27700,Fort Lupton city,Colorado,10402,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0827810,08,27810,Fort Morgan city,Colorado,11841,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0827865,08,27865,Fountain city,Colorado,29450,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0827975,08,27975,Fowler town,Colorado,1171,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0828105,08,28105,Foxfield town,Colorado,746,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0828305,08,28305,Fraser town,Colorado,1543,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0828360,08,28360,Frederick town,Colorado,18241,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0828690,08,28690,Frisco town,Colorado,2792,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0828745,08,28745,Fruita city,Colorado,14003,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0829185,08,29185,Garden City town,Colorado,250,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0829680,08,29680,Genoa town,Colorado,156,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0829735,08,29735,Georgetown town,Colorado,1217,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0829955,08,29955,Gilcrest town,Colorado,1017,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0830340,08,30340,Glendale city,Colorado,4475,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0830780,08,30780,Glenwood Springs city,Colorado,10395,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0830835,08,30835,Golden city,Colorado,20390,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0831550,08,31550,Granada town,Colorado,463,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0831605,08,31605,Granby town,Colorado,2392,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0831660,08,31660,Grand Junction city,Colorado,71827,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0831715,08,31715,Grand Lake town,Colorado,402,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0832155,08,32155,Greeley city,Colorado,115073,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0832650,08,32650,Green Mountain Falls town,Colorado,601,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0833035,08,33035,Greenwood Village city,Colorado,15323,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0833310,08,33310,Grover town,Colorado,152,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0833640,08,33640,Gunnison city,Colorado,6836,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0833695,08,33695,Gypsum town,Colorado,9212,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0834520,08,34520,Hartman town,Colorado,55,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0834740,08,34740,Haswell town,Colorado,71,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0834960,08,34960,Haxtun town,Colorado,951,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0835070,08,35070,Hayden town,Colorado,2250,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0836610,08,36610,Hillrose town,Colorado,312,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0837215,08,37215,Holly town,Colorado,836,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0837270,08,37270,Holyoke city,Colorado,2264,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0837380,08,37380,Hooper town,Colorado,77,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0837545,08,37545,Hotchkiss town,Colorado,945,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0837600,08,37600,Hot Sulphur Springs town,Colorado,663,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0837820,08,37820,Hudson town,Colorado,1621,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0837875,08,37875,Hugo town,Colorado,781,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0838370,08,38370,Idaho Springs city,Colorado,1842,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0838535,08,38535,Ignacio town,Colorado,869,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0838590,08,38590,Iliff town,Colorado,246,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0839195,08,39195,Jamestown town,Colorado,245,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0839855,08,39855,Johnstown town,Colorado,22433,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0839965,08,39965,Julesburg town,Colorado,1217,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0840185,08,40185,Keenesburg town,Colorado,2107,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0840515,08,40515,Kersey town,Colorado,1500,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0840550,08,40550,Keystone town,Colorado,1274,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0840570,08,40570,Kim town,Colorado,63,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0840790,08,40790,Kiowa town,Colorado,738,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0841010,08,41010,Kit Carson town,Colorado,250,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0841560,08,41560,Kremmling town,Colorado,1451,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0841835,08,41835,Lafayette city,Colorado,30116,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0842055,08,42055,La Jara town,Colorado,708,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0842110,08,42110,La Junta city,Colorado,6864,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0842330,08,42330,Lake City town,Colorado,416,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0842495,08,42495,Lakeside town,Colorado,16,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0843000,08,43000,Lakewood city,Colorado,156927,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0843110,08,43110,Lamar city,Colorado,7588,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0843550,08,43550,Larkspur town,Colorado,219,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0843605,08,43605,La Salle town,Colorado,2304,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0843660,08,43660,Las Animas city,Colorado,2325,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0844100,08,44100,La Veta town,Colorado,859,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0844320,08,44320,Leadville city,Colorado,2668,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0844980,08,44980,Limon town,Colorado,2021,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0845255,08,45255,Littleton city,Colorado,46246,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0845530,08,45530,Lochbuie town,Colorado,8776,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0845695,08,45695,Log Lane Village town,Colorado,937,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0845955,08,45955,Lone Tree city,Colorado,15278,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0845970,08,45970,Longmont city,Colorado,100109,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0846355,08,46355,Louisville city,Colorado,20581,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0846465,08,46465,Loveland city,Colorado,81387,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0847070,08,47070,Lyons town,Colorado,2119,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0848060,08,48060,Manassa town,Colorado,958,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
0848115,08,48115,Mancos town,Colorado,1266,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
