state	office_family	fact_field	status	value	authority_url	authority_type	legal_locator	paraphrase	effective_date	direct_derived	derivation_chain	review_required	notes
NC	governor	district_residence	NOT_APPLICABLE	null	https://www.ncleg.gov/Laws/Constitution/Article3	State Constitution	N.C. Const. art. III, § 2	Statewide office	1971-07-01	DIRECT	none	false	none
NC	governor	elector_required	KNOWN	true	https://www.ncleg.gov/Laws/Constitution/Article6	State Constitution	N.C. Const. art. VI, § 6	Every qualified voter in North Carolina who is 21 years of age is eligible for office except as otherwise provided	1971-07-01	DERIVED	N.C. Const. art. VI, § 6	false	none
NC	governor	professional_qualification	NOT_APPLICABLE	null	https://www.ncleg.gov/Laws/Constitution/Article3	State Constitution	N.C. Const. art. III, § 2	No professional qualification	1971-07-01	DIRECT	none	false	none
NC	lt_governor	office_existence	KNOWN	EXISTS	https://www.ncleg.gov/Laws/Constitution/Article3	State Constitution	N.C. Const. art. III, § 2	Lieutenant Governor elected at same time as governor	1971-07-01	DIRECT	none	false	none
NC	lt_governor	selection_type	KNOWN	ELECTED_GENERAL	https://www.ncleg.gov/Laws/Constitution/Article3	State Constitution	N.C. Const. art. III, § 2	Elected separately from governor by qualified voters	1971-07-01	DIRECT	none	false	Separately elected
NC	lt_governor	term_length_years	KNOWN	4	https://www.ncleg.gov/Laws/Constitution/Article3	State Constitution	N.C. Const. art. III, § 2	Holds office for term of four years	1971-07-01	DIRECT	none	false	none
NC	lt_governor	term_limit	KNOWN	2_CONSECUTIVE	https://www.ncleg.gov/Laws/Constitution/Article3	State Constitution	N.C. Const. art. III, § 2	No person elected to office for two consecutive terms eligible for next succeeding term	1971-07-01	DIRECT	none	false	Same limit as governor
NC	lt_governor	min_age	KNOWN	30	https://www.ncleg.gov/Laws/Constitution/Article3	State Constitution	N.C. Const. art. III, § 2	Same qualifications as governor: attained age of 30 years	1971-07-01	DIRECT	none	false	none
NC	lt_governor	us_citizenship	KNOWN	CITIZEN_5_YEARS	https://www.ncleg.gov/Laws/Constitution/Article3	State Constitution	N.C. Const. art. III, § 2	Citizen of the United States for five years	1971-07-01	DIRECT	none	false	none
NC	lt_governor	state_residence_years	KNOWN	2	https://www.ncleg.gov/Laws/Constitution/Article3	State Constitution	N.C. Const. art. III, § 2	Resided in this State for two years immediately preceding election	1971-07-01	DIRECT	none	false	2 YEARS (disproves PR #72 fallback!)
NC	lt_governor	district_residence	NOT_APPLICABLE	null	https://www.ncleg.gov/Laws/Constitution/Article3	State Constitution	N.C. Const. art. III, § 2	Statewide office	1971-07-01	DIRECT	none	false	none
NC	lt_governor	elector_required	KNOWN	true	https://www.ncleg.gov/Laws/Constitution/Article6	State Constitution	N.C. Const. art. VI, § 6	Qualified voter under Art. VI	1971-07-01	DERIVED	N.C. Const. art. VI, § 6	false	none
NC	lt_governor	professional_qualification	NOT_APPLICABLE	null	https://www.ncleg.gov/Laws/Constitution/Article3	State Constitution	N.C. Const. art. III, § 2	No professional qualification	1971-07-01	DIRECT	none	false	none
NC	attorney_general	office_existence	KNOWN	EXISTS	https://www.ncleg.gov/Laws/Constitution/Article3	State Constitution	N.C. Const. art. III, § 7	Council of State officer	1971-07-01	DIRECT	none	false	none
NC	attorney_general	selection_type	KNOWN	ELECTED_GENERAL	https://www.ncleg.gov/Laws/Constitution/Article3	State Constitution	N.C. Const. art. III, § 7	Elected by the qualified voters of the State	1971-07-01	DIRECT	none	false	none
NC	attorney_general	term_length_years	KNOWN	4	https://www.ncleg.gov/Laws/Constitution/Article3	State Constitution	N.C. Const. art. III, § 7	Holds office for term of four years	1971-07-01	DIRECT	none	false	none
NC	attorney_general	term_limit	NO_REQUIREMENT_FOUND	null	https://www.ncleg.gov/Laws/Constitution/Article3	State Constitution	N.C. Const. art. III, § 7	No term limits for Council of State officers	1971-07-01	DIRECT	none	false	Disproves PR #72 term limit fallback
NC	attorney_general	min_age	KNOWN	21	https://www.ncleg.gov/Laws/Constitution/Article6	State Constitution	N.C. Const. art. VI, § 6	No separate age in Art. III § 7; general qualification is 21 years of age	1971-07-01	DERIVED	N.C. Const. art. VI, § 6	false	Age 21 (disproves PR #72 30-year fallback)
NC	attorney_general	us_citizenship	KNOWN	CITIZEN_REQUIRED	https://www.ncleg.gov/Laws/Constitution/Article6	State Constitution	N.C. Const. art. VI, § 1	Every person born in the US and every person who has been naturalized	1971-07-01	DERIVED	N.C. Const. art. VI, § 1 elector status	false	none
NC	attorney_general	state_residence_years	NO_REQUIREMENT_FOUND	null	https://www.ncleg.gov/Laws/Constitution/Article3	State Constitution	N.C. Const. art. III, § 7	Constitution requires qualified voter residency (N.C. Gen. Stat. § 163-55 30-day residency); no 5-year requirement	1971-07-01	DERIVED	N.C. Const. art. VI & N.C.G.S. § 163-55	false	Disproves PR #72 5-year fallback
NC	attorney_general	district_residence	NOT_APPLICABLE	null	https://www.ncleg.gov/Laws/Constitution/Article3	State Constitution	N.C. Const. art. III, § 7	Statewide office	1971-07-01	DIRECT	none	false	none
NC	attorney_general	elector_required	KNOWN	true	https://www.ncleg.gov/Laws/Constitution/Article6	State Constitution	N.C. Const. art. VI, § 6	Every qualified voter eligible for office	1971-07-01	DIRECT	none	false	none
NC	attorney_general	professional_qualification	KNOWN	BAR_ADMISSION	https://www.ncleg.gov/Laws/Constitution/Article3	State Constitution	N.C. Const. art. III, § 7	No person shall be eligible as Attorney General unless he is authorized to practice law in the courts of this State	1971-07-01	DIRECT	none	false	Explicit constitutional bar requirement
NC	secretary_of_state	office_existence	KNOWN	EXISTS	https://www.ncleg.gov/Laws/Constitution/Article3	State Constitution	N.C. Const. art. III, § 7	Council of State officer	1971-07-01	DIRECT	none	false	none
NC	secretary_of_state	selection_type	KNOWN	ELECTED_GENERAL	https://www.ncleg.gov/Laws/Constitution/Article3	State Constitution	N.C. Const. art. III, § 7	Elected by the qualified voters of the State	1971-07-01	DIRECT	none	false	none
NC	secretary_of_state	term_length_years	KNOWN	4	https://www.ncleg.gov/Laws/Constitution/Article3	State Constitution	N.C. Const. art. III, § 7	Holds office for term of four years	1971-07-01	DIRECT	none	false	none
NC	secretary_of_state	term_limit	NO_REQUIREMENT_FOUND	null	https://www.ncleg.gov/Laws/Constitution/Article3	State Constitution	N.C. Const. art. III, § 7	No term limits for Secretary of State	1971-07-01	DIRECT	none	false	Disproves PR #72 fallback
NC	secretary_of_state	min_age	KNOWN	21	https://www.ncleg.gov/Laws/Constitution/Article6	State Constitution	N.C. Const. art. VI, § 6	General qualification: 21 years of age	1971-07-01	DERIVED	N.C. Const. art. VI, § 6	false	Disproves PR #72 30-year fallback
NC	secretary_of_state	us_citizenship	KNOWN	CITIZEN_REQUIRED	https://www.ncleg.gov/Laws/Constitution/Article6	State Constitution	N.C. Const. art. VI, § 1	Qualified voter requirement (US citizen)	1971-07-01	DERIVED	N.C. Const. art. VI, § 1	false	none
NC	secretary_of_state	state_residence_years	NO_REQUIREMENT_FOUND	null	https://www.ncleg.gov/Laws/Constitution/Article3	State Constitution	N.C. Const. art. III, § 7	No 5-year requirement; qualified voter residency applies	1971-07-01	DIRECT	none	false	Disproves PR #72 5-year fallback
NC	secretary_of_state	district_residence	NOT_APPLICABLE	null	https://www.ncleg.gov/Laws/Constitution/Article3	State Constitution	N.C. Const. art. III, § 7	Statewide office	1971-07-01	DIRECT	none	false	none
NC	secretary_of_state	elector_required	KNOWN	true	https://www.ncleg.gov/Laws/Constitution/Article6	State Constitution	N.C. Const. art. VI, § 6	Qualified voter requirement	1971-07-01	DIRECT	none	false	none
NC	secretary_of_state	professional_qualification	NOT_APPLICABLE	null	https://www.ncleg.gov/Laws/Constitution/Article3	State Constitution	N.C. Const. art. III, § 7	No professional qualification	1971-07-01	DIRECT	none	false	none
NC	lower_legislator	office_existence	KNOWN	EXISTS	https://www.ncleg.gov/Laws/Constitution/Article2	State Constitution	N.C. Const. art. II, § 1	House of Representatives of North Carolina	1971-07-01	DIRECT	none	false	120 members
NC	lower_legislator	selection_type	KNOWN	ELECTED_GENERAL	https://www.ncleg.gov/Laws/Constitution/Article2	State Constitution	N.C. Const. art. II, § 2	Elected by qualified voters of respective representative districts	1971-07-01	DIRECT	none	false	none
NC	lower_legislator	term_length_years	KNOWN	2	https://www.ncleg.gov/Laws/Constitution/Article2	State Constitution	N.C. Const. art. II, § 2	Elected for term of two years	1971-07-01	DIRECT	none	false	none
NC	lower_legislator	term_limit	NO_REQUIREMENT_FOUND	null	https://www.ncleg.gov/Laws/Constitution/Article2	State Constitution	N.C. Const. art. II	No term limit for House members	1971-07-01	DIRECT	none	false	No legislative term limits
NC	lower_legislator	min_age	KNOWN	21	https://www.ncleg.gov/Laws/Constitution/Article2	State Constitution	N.C. Const. art. II, § 7	Qualified voter of the State (minimum age 21 under Art. VI § 6 / Art. II § 7)	1971-07-01	DERIVED	N.C. Const. art. II § 7 & art. VI § 6	false	none
NC	lower_legislator	us_citizenship	KNOWN	CITIZEN_REQUIRED	https://www.ncleg.gov/Laws/Constitution/Article6	State Constitution	N.C. Const. art. VI, § 1	Qualified voter requirement	1971-07-01	DERIVED	N.C. Const. art. VI, § 1	false	none
NC	lower_legislator	state_residence_years	NO_REQUIREMENT_FOUND	null	https://www.ncleg.gov/Laws/Constitution/Article2	State Constitution	N.C. Const. art. II, § 7	No separate multi-year state residence for House (unlike Senate which requires 2 years)	1971-07-01	DIRECT	none	false	Distinct from Senate
NC	lower_legislator	district_residence	KNOWN	RESIDENT_1_YEAR	https://www.ncleg.gov/Laws/Constitution/Article2	State Constitution	N.C. Const. art. II, § 7	Resided in the district for which chosen for one year immediately preceding election	1971-07-01	DIRECT	none	false	none
NC	lower_legislator	elector_required	KNOWN	true	https://www.ncleg.gov/Laws/Constitution/Article2	State Constitution	N.C. Const. art. II, § 7	Qualified voter of the State	1971-07-01	DIRECT	none	false	none
NC	lower_legislator	professional_qualification	NOT_APPLICABLE	null	https://www.ncleg.gov/Laws/Constitution/Article2	State Constitution	N.C. Const. art. II, § 7	No professional qualification	1971-07-01	DIRECT	none	false	none
NC	upper_legislator	office_existence	KNOWN	EXISTS	https://www.ncleg.gov/Laws/Constitution/Article2	State Constitution	N.C. Const. art. II, § 1	Senate of North Carolina	1971-07-01	DIRECT	none	false	50 members
NC	upper_legislator	selection_type	KNOWN	ELECTED_GENERAL	https://www.ncleg.gov/Laws/Constitution/Article2	State Constitution	N.C. Const. art. II, § 2	Elected by qualified voters of respective senatorial districts	1971-07-01	DIRECT	none	false	none
NC	upper_legislator	term_length_years	KNOWN	2	https://www.ncleg.gov/Laws/Constitution/Article2	State Constitution	N.C. Const. art. II, § 2	Elected for term of two years	1971-07-01	DIRECT	none	false	none
NC	upper_legislator	term_limit	NO_REQUIREMENT_FOUND	null	https://www.ncleg.gov/Laws/Constitution/Article2	State Constitution	N.C. Const. art. II	No term limit for senators	1971-07-01	DIRECT	none	false	none
NC	upper_legislator	min_age	KNOWN	25	https://www.ncleg.gov/Laws/Constitution/Article2	State Constitution	N.C. Const. art. II, § 6	At least 25 years of age	1971-07-01	DIRECT	none	false	none
NC	upper_legislator	us_citizenship	KNOWN	CITIZEN_REQUIRED	https://www.ncleg.gov/Laws/Constitution/Article6	State Constitution	N.C. Const. art. VI, § 1	Qualified voter requirement	1971-07-01	DERIVED	N.C. Const. art. VI, § 1	false	none
NC	upper_legislator	state_residence_years	KNOWN	2	https://www.ncleg.gov/Laws/Constitution/Article2	State Constitution	N.C. Const. art. II, § 6	Resided in the State as a citizen for two years immediately preceding election	1971-07-01	DIRECT	none	false	2 YEARS state residence (distinct from House)
NC	upper_legislator	district_residence	KNOWN	RESIDENT_1_YEAR	https://www.ncleg.gov/Laws/Constitution/Article2	State Constitution	N.C. Const. art. II, § 6	Resided in the district for which chosen for one year immediately preceding election	1971-07-01	DIRECT	none	false	none
NC	upper_legislator	elector_required	KNOWN	true	https://www.ncleg.gov/Laws/Constitution/Article2	State Constitution	N.C. Const. art. II, § 6	Qualified voter of the State	1971-07-01	DIRECT	none	false	none
NC	upper_legislator	professional_qualification	NOT_APPLICABLE	null	https://www.ncleg.gov/Laws/Constitution/Article2	State Constitution	N.C. Const. art. II, § 6	No professional qualification	1971-07-01	DIRECT	none	false	none
NC	nebraska_unicameral	office_existence	OFFICE_DOES_NOT_EXIST	null	https://www.ncleg.gov/Laws/Constitution/Article2	State Constitution	N.C. Const. art. II, § 1	North Carolina has bicameral General Assembly	1971-07-01	DIRECT	none	false	Unicameral N/A in NC
ND	governor	office_existence	KNOWN	EXISTS	https://www.ndlegis.gov/constit/a05.pdf	State Constitution	N.D. Const. art. V, § 1	The executive power is vested in the governor	1997-01-01	DIRECT	none	false	none
ND	governor	selection_type	KNOWN	ELECTED_GENERAL_JOINT	https://www.ndlegis.gov/constit/a05.pdf	State Constitution	N.D. Const. art. V, § 3	Elected jointly on a single ticket with lieutenant governor	1997-01-01	DIRECT	none	false	Joint ticket
ND	governor	term_length_years	KNOWN	4	https://www.ndlegis.gov/constit/a05.pdf	State Constitution	N.D. Const. art. V, § 1	Elected for term of four years	1997-01-01	DIRECT	none	false	none
ND	governor	term_limit	KNOWN	2_ELECTIONS_LIFETIME	https://www.ndlegis.gov/constit/a05.pdf	State Constitution	N.D. Const. art. V, § 13	No person may be elected to the office of governor more than twice (Measure 1, 2022)	2023-01-01	DIRECT	none	false	Lifetime limit approved Nov 2022 Measure 1
ND	governor	min_age	KNOWN	30	https://www.ndlegis.gov/constit/a05.pdf	State Constitution	N.D. Const. art. V, § 4	Must be at least thirty years old on the day of the election	1997-01-01	DIRECT	none	false	Specified on day of election
ND	governor	us_citizenship	KNOWN	CITIZEN_REQUIRED	https://www.ndlegis.gov/constit/a05.pdf	State Constitution	N.D. Const. art. V, § 4	Qualified elector of this state (US citizen under Art. II § 1)	1997-01-01	DERIVED	N.D. Const. art. II, § 1	false	No duration specified
ND	governor	state_residence_years	KNOWN	5	https://www.ndlegis.gov/constit/a05.pdf	State Constitution	N.D. Const. art. V, § 4	Resident of this state for the five years preceding election to office	1997-01-01	DIRECT	none	false	none
ND	governor	district_residence	NOT_APPLICABLE	null	https://www.ndlegis.gov/constit/a05.pdf	State Constitution	N.D. Const. art. V, § 4	Statewide office	1997-01-01	DIRECT	none	false	none
ND	governor	elector_required	KNOWN	true	https://www.ndlegis.gov/constit/a05.pdf	State Constitution	N.D. Const. art. V, § 4	Qualified elector of this state	1997-01-01	DIRECT	none	false	none
ND	governor	professional_qualification	NOT_APPLICABLE	null	https://www.ndlegis.gov/constit/a05.pdf	State Constitution	N.D. Const. art. V, § 4	No professional qualification	1997-01-01	DIRECT	none	false	none
ND	lt_governor	office_existence	KNOWN	EXISTS	https://www.ndlegis.gov/constit/a05.pdf	State Constitution	N.D. Const. art. V, § 1	Executive department officer	1997-01-01	DIRECT	none	false	none
ND	lt_governor	selection_type	KNOWN	ELECTED_GENERAL_JOINT	https://www.ndlegis.gov/constit/a05.pdf	State Constitution	N.D. Const. art. V, § 3	Elected jointly on single ticket with governor	1997-01-01	DIRECT	none	false	Joint ticket
ND	lt_governor	term_length_years	KNOWN	4	https://www.ndlegis.gov/constit/a05.pdf	State Constitution	N.D. Const. art. V, § 1	Four-year term concurrent with governor	1997-01-01	DIRECT	none	false	none
ND	lt_governor	term_limit	NO_REQUIREMENT_FOUND	null	https://www.ndlegis.gov/constit/a05.pdf	State Constitution	N.D. Const. art. V, § 13	Measure 1 limit explicitly applies to governor; no limit on lieutenant governor	2023-01-01	DIRECT	none	false	Measure 1 textual scope
ND	lt_governor	min_age	KNOWN	30	https://www.ndlegis.gov/constit/a05.pdf	State Constitution	N.D. Const. art. V, § 4	Must be at least thirty years old on the day of the election	1997-01-01	DIRECT	none	false	none
ND	lt_governor	us_citizenship	KNOWN	CITIZEN_REQUIRED	https://www.ndlegis.gov/constit/a05.pdf	State Constitution	N.D. Const. art. V, § 4	Qualified elector (US citizen)	1997-01-01	DERIVED	N.D. Const. art. II, § 1	false	none
ND	lt_governor	state_residence_years	KNOWN	5	https://www.ndlegis.gov/constit/a05.pdf	State Constitution	N.D. Const. art. V, § 4	Resident of this state for the five years preceding election	1997-01-01	DIRECT	none	false	none
ND	lt_governor	district_residence	NOT_APPLICABLE	null	https://www.ndlegis.gov/constit/a05.pdf	State Constitution	N.D. Const. art. V, § 4	Statewide office	1997-01-01	DIRECT	none	false	none
ND	lt_governor	elector_required	KNOWN	true	https://www.ndlegis.gov/constit/a05.pdf	State Constitution	N.D. Const. art. V, § 4	Qualified elector of this state	1997-01-01	DIRECT	none	false	none
ND	lt_governor	professional_qualification	NOT_APPLICABLE	null	https://www.ndlegis.gov/constit/a05.pdf	State Constitution	N.D. Const. art. V, § 4	No professional qualification	1997-01-01	DIRECT	none	false	none
ND	attorney_general	office_existence	KNOWN	EXISTS	https://www.ndlegis.gov/constit/a05.pdf	State Constitution	N.D. Const. art. V, § 2	Elected executive official	1997-01-01	DIRECT	none	false	none
ND	attorney_general	selection_type	KNOWN	ELECTED_GENERAL	https://www.ndlegis.gov/constit/a05.pdf	State Constitution	N.D. Const. art. V, § 2	Elected by the qualified electors of the state	1997-01-01	DIRECT	none	false	none
ND	attorney_general	term_length_years	KNOWN	4	https://www.ndlegis.gov/constit/a05.pdf	State Constitution	N.D. Const. art. V, § 2	Elected for term of four years	1997-01-01	DIRECT	none	false	none
ND	attorney_general	term_limit	NO_REQUIREMENT_FOUND	null	https://www.ndlegis.gov/constit/a05.pdf	State Constitution	N.D. Const. art. V	No term limit for attorney general (Measure 1 applies to governor only)	1997-01-01	DIRECT	none	false	none
ND	attorney_general	min_age	KNOWN	25	https://www.ndlegis.gov/constit/a05.pdf	State Constitution	N.D. Const. art. V, § 4	At least twenty-five years of age on the day of the election	1997-01-01	DIRECT	none	false	Age 25 (not 30)
ND	attorney_general	us_citizenship	KNOWN	CITIZEN_REQUIRED	https://www.ndlegis.gov/constit/a05.pdf	State Constitution	N.D. Const. art. V, § 4	Qualified elector (US citizen)	1997-01-01	DERIVED	N.D. Const. art. II, § 1	false	none
ND	attorney_general	state_residence_years	KNOWN	5	https://www.ndlegis.gov/constit/a05.pdf	State Constitution	N.D. Const. art. V, § 4	Resident of this state for the five years preceding election	1997-01-01	DIRECT	none	false	none
ND	attorney_general	district_residence	NOT_APPLICABLE	null	https://www.ndlegis.gov/constit/a05.pdf	State Constitution	N.D. Const. art. V, § 4	Statewide office	1997-01-01	DIRECT	none	false	none
ND	attorney_general	elector_required	KNOWN	true	https://www.ndlegis.gov/constit/a05.pdf	State Constitution	N.D. Const. art. V, § 4	Qualified elector of this state	1997-01-01	DIRECT	none	false	none
ND	attorney_general	professional_qualification	KNOWN	BAR_ADMISSION	https://www.ndlegis.gov/constit/a05.pdf	State Constitution	N.D. Const. art. V, § 4	The attorney general must be licensed to practice law in this state	1997-01-01	DIRECT	none	false	Explicit constitutional requirement
ND	secretary_of_state	office_existence	KNOWN	EXISTS	https://www.ndlegis.gov/constit/a05.pdf	State Constitution	N.D. Const. art. V, § 2	Elected executive official	1997-01-01	DIRECT	none	false	none
ND	secretary_of_state	selection_type	KNOWN	ELECTED_GENERAL	https://www.ndlegis.gov/constit/a05.pdf	State Constitution	N.D. Const. art. V, § 2	Elected by the qualified electors of the state	1997-01-01	DIRECT	none	false	none
ND	secretary_of_state	term_length_years	KNOWN	4	https://www.ndlegis.gov/constit/a05.pdf	State Constitution	N.D. Const. art. V, § 2	Elected for term of four years	1997-01-01	DIRECT	none	false	none
ND	secretary_of_state	term_limit	NO_REQUIREMENT_FOUND	null	https://www.ndlegis.gov/constit/a05.pdf	State Constitution	N.D. Const. art. V	No term limit for secretary of state	1997-01-01	DIRECT	none	false	none
ND	secretary_of_state	min_age	KNOWN	25	https://www.ndlegis.gov/constit/a05.pdf	State Constitution	N.D. Const. art. V, § 4	At least twenty-five years of age on the day of the election	1997-01-01	DIRECT	none	false	Age 25 (not 30)
ND	secretary_of_state	us_citizenship	KNOWN	CITIZEN_REQUIRED	https://www.ndlegis.gov/constit/a05.pdf	State Constitution	N.D. Const. art. V, § 4	Qualified elector (US citizen)	1997-01-01	DERIVED	N.D. Const. art. II, § 1	false	none
ND	secretary_of_state	state_residence_years	KNOWN	5	https://www.ndlegis.gov/constit/a05.pdf	State Constitution	N.D. Const. art. V, § 4	Resident of this state for the five years preceding election	1997-01-01	DIRECT	none	false	none
ND	secretary_of_state	district_residence	NOT_APPLICABLE	null	https://www.ndlegis.gov/constit/a05.pdf	State Constitution	N.D. Const. art. V, § 4	Statewide office	1997-01-01	DIRECT	none	false	none
ND	secretary_of_state	elector_required	KNOWN	true	https://www.ndlegis.gov/constit/a05.pdf	State Constitution	N.D. Const. art. V, § 4	Qualified elector of this state	1997-01-01	DIRECT	none	false	none
ND	secretary_of_state	professional_qualification	NOT_APPLICABLE	null	https://www.ndlegis.gov/constit/a05.pdf	State Constitution	N.D. Const. art. V, § 4	No professional qualification	1997-01-01	DIRECT	none	false	none
ND	lower_legislator	office_existence	KNOWN	EXISTS	https://www.ndlegis.gov/constit/a04.pdf	State Constitution	N.D. Const. art. IV, § 1	House of Representatives of North Dakota	1889-11-02	DIRECT	none	false	94 members
ND	lower_legislator	selection_type	KNOWN	ELECTED_GENERAL	https://www.ndlegis.gov/constit/a04.pdf	State Constitution	N.D. Const. art. IV, § 2	Elected by qualified electors of representative districts	1889-11-02	DIRECT	none	false	none
ND	lower_legislator	term_length_years	KNOWN	4	https://www.ndlegis.gov/constit/a04.pdf	State Constitution	N.D. Const. art. IV, § 3	Elected for terms of four years (staggered)	1889-11-02	DIRECT	none	false	House serves 4-year terms!
ND	lower_legislator	term_limit	KNOWN	8_YEARS_LIFETIME	https://www.ndlegis.gov/constit/a04.pdf	State Constitution	N.D. Const. art. IV, § 16	No individual may be elected or appointed to serve as a member of the house of representatives for a cumulative period of more than eight years (Measure 1, 2022)	2023-01-01	DIRECT	none	false	8-year lifetime cap per chamber
ND	lower_legislator	min_age	KNOWN	18	https://www.ndlegis.gov/constit/a04.pdf	State Constitution	N.D. Const. art. IV, § 5 & art. II, § 1	Must be a qualified elector in the district on the day of election (qualified elector requires 18 years of age)	1889-11-02	DERIVED	N.D. Const. art. II, § 1 elector age	false	none
ND	lower_legislator	us_citizenship	KNOWN	CITIZEN_REQUIRED	https://www.ndlegis.gov/constit/a02.pdf	State Constitution	N.D. Const. art. II, § 1	Qualified elector (US citizen)	1889-11-02	DERIVED	N.D. Const. art. II, § 1	false	none
ND	lower_legislator	state_residence_years	KNOWN	1	https://www.ndlegis.gov/constit/a04.pdf	State Constitution	N.D. Const. art. IV, § 5	Resident of the state for one year immediately prior to that election	1889-11-02	DIRECT	none	false	none
ND	lower_legislator	district_residence	KNOWN	RESIDENT_AT_ELECTION	https://www.ndlegis.gov/constit/a04.pdf	State Constitution	N.D. Const. art. IV, § 5	Qualified elector in the district on the day of election and must reside in the district from which selected	1889-11-02	DIRECT	none	false	none
ND	lower_legislator	elector_required	KNOWN	true	https://www.ndlegis.gov/constit/a04.pdf	State Constitution	N.D. Const. art. IV, § 5	Qualified elector in the district	1889-11-02	DIRECT	none	false	none
ND	lower_legislator	professional_qualification	NOT_APPLICABLE	null	https://www.ndlegis.gov/constit/a04.pdf	State Constitution	N.D. Const. art. IV, § 5	No professional qualification	1889-11-02	DIRECT	none	false	none
ND	upper_legislator	office_existence	KNOWN	EXISTS	https://www.ndlegis.gov/constit/a04.pdf	State Constitution	N.D. Const. art. IV, § 1	Senate of North Dakota	1889-11-02	DIRECT	none	false	47 members
ND	upper_legislator	selection_type	KNOWN	ELECTED_GENERAL	https://www.ndlegis.gov/constit/a04.pdf	State Constitution	N.D. Const. art. IV, § 2	Elected by qualified electors of senatorial districts	1889-11-02	DIRECT	none	false	none
ND	upper_legislator	term_length_years	KNOWN	4	https://www.ndlegis.gov/constit/a04.pdf	State Constitution	N.D. Const. art. IV, § 3	Elected for terms of four years (staggered)	1889-11-02	DIRECT	none	false	none
ND	upper_legislator	term_limit	KNOWN	8_YEARS_LIFETIME	https://www.ndlegis.gov/constit/a04.pdf	State Constitution	N.D. Const. art. IV, § 16	No individual may be elected or appointed to serve as a member of the senate for a cumulative period of more than eight years (Measure 1, 2022)	2023-01-01	DIRECT	none	false	8-year lifetime cap per chamber
ND	upper_legislator	min_age	KNOWN	18	https://www.ndlegis.gov/constit/a04.pdf	State Constitution	N.D. Const. art. IV, § 5 & art. II, § 1	Qualified elector in the district on day of election (age 18)	1889-11-02	DERIVED	N.D. Const. art. II, § 1	false	Senate and House have identical age requirements
ND	upper_legislator	us_citizenship	KNOWN	CITIZEN_REQUIRED	https://www.ndlegis.gov/constit/a02.pdf	State Constitution	N.D. Const. art. II, § 1	Qualified elector (US citizen)	1889-11-02	DERIVED	N.D. Const. art. II, § 1	false	none
ND	upper_legislator	state_residence_years	KNOWN	1	https://www.ndlegis.gov/constit/a04.pdf	State Constitution	N.D. Const. art. IV, § 5	Resident of the state for one year immediately prior to that election	1889-11-02	DIRECT	none	false	none
ND	upper_legislator	district_residence	KNOWN	RESIDENT_AT_ELECTION	https://www.ndlegis.gov/constit/a04.pdf	State Constitution	N.D. Const. art. IV, § 5	Qualified elector in district on day of election and must reside in district	1889-11-02	DIRECT	none	false	none
ND	upper_legislator	elector_required	KNOWN	true	https://www.ndlegis.gov/constit/a04.pdf	State Constitution	N.D. Const. art. IV, § 5	Qualified elector in the district	1889-11-02	DIRECT	none	false	none
ND	upper_legislator	professional_qualification	NOT_APPLICABLE	null	https://www.ndlegis.gov/constit/a04.pdf	State Constitution	N.D. Const. art. IV, § 5	No professional qualification	1889-11-02	DIRECT	none	false	none
ND	nebraska_unicameral	office_existence	OFFICE_DOES_NOT_EXIST	null	https://www.ndlegis.gov/constit/a04.pdf	State Constitution	N.D. Const. art. IV, § 1	North Dakota has bicameral Legislative Assembly	1889-11-02	DIRECT	none	false	Unicameral N/A in ND
OH	governor	office_existence	KNOWN	EXISTS	https://codes.ohio.gov/ohio-constitution/section-3.1	State Constitution	Ohio Const. art. III, § 1	The executive department shall consist of a governor, lieutenant governor, secretary of state, auditor of state, treasurer of state, and an attorney general	1851-09-01	DIRECT	none	false	none
OH	governor	selection_type	KNOWN	ELECTED_GENERAL_JOINT	https://codes.ohio.gov/ohio-constitution/section-3.1b	State Constitution	Ohio Const. art. III, § 1b	Lieutenant governor shall be elected jointly with the governor by the casting by each elector of a single vote	1978-01-01	DIRECT	none	false	Joint ticket
OH	governor	term_length_years	KNOWN	4	https://codes.ohio.gov/ohio-constitution/section-3.2	State Constitution	Ohio Const. art. III, § 2	Chosen for terms of four years	1954-11-02	DIRECT	none	false	none
OH	governor	term_limit	KNOWN	2_CONSECUTIVE	https://codes.ohio.gov/ohio-constitution/section-3.2	State Constitution	Ohio Const. art. III, § 2	No person shall hold the office of governor for a period longer than two consecutive terms of four years; ineligible until four full years have elapsed	1995-01-01	DIRECT	none	false	Must sit out 4 years before running again
OH	governor	min_age	KNOWN	18	https://codes.ohio.gov/ohio-constitution/section-15.4	State Constitution	Ohio Const. art. XV, § 4 & art. V, § 1	No person elected or appointed to office unless possessed of qualifications of an elector (age 18 under art. V § 1); no 30-year requirement in Art. III	1851-09-01	DERIVED	Ohio Const. art. XV § 4 elector rule & art. V § 1	false	Disproves 30-year PR #72 fallback!
OH	governor	us_citizenship	KNOWN	CITIZEN_REQUIRED	https://codes.ohio.gov/ohio-constitution/section-5.1	State Constitution	Ohio Const. art. V, § 1	Every citizen of the United States	1851-09-01	DERIVED	Ohio Const. art. V, § 1 elector qualification	false	No duration specified
